"","rules","support","confidence","coverage","lift","count"
"733","{LUNCH BAG CARS BLUE (20728),LUNCH BAG RED RETROSPOT (20725)} => {LUNCH BAG  BLACK SKULL. (20727)}",0.0138743599625613,0.567567567567568,0.0244453008864174,9.96012534273404,252
"734","{LUNCH BAG  BLACK SKULL. (20727),LUNCH BAG RED RETROSPOT (20725)} => {LUNCH BAG CARS BLUE (20728)}",0.0138743599625613,0.506024096385542,0.027418378021252,9.61392851741695,252
"735","{LUNCH BAG CARS BLUE (20728),LUNCH BAG SPACEBOY DESIGN  (22382)} => {LUNCH BAG RED RETROSPOT (20725)}",0.0124428783791224,0.585492227979275,0.0212519958156692,8.46005993380077,226
"736","{LUNCH BAG CARS BLUE (20728),LUNCH BAG RED RETROSPOT (20725)} => {LUNCH BAG SPACEBOY DESIGN  (22382)}",0.0124428783791224,0.509009009009009,0.0244453008864174,9.47246990843302,226
"737","{LUNCH BAG RED RETROSPOT (20725),LUNCH BAG SPACEBOY DESIGN  (22382)} => {LUNCH BAG CARS BLUE (20728)}",0.0124428783791224,0.5,0.0248857567582448,9.4994769874477,226
"738","{LUNCH BAG  BLACK SKULL. (20727),LUNCH BAG SPACEBOY DESIGN  (22382)} => {LUNCH BAG RED RETROSPOT (20725)}",0.0135990750426692,0.600973236009732,0.0226284204151297,8.68375249454636,247
"739","{LUNCH BAG  BLACK SKULL. (20727),LUNCH BAG RED RETROSPOT (20725)} => {LUNCH BAG SPACEBOY DESIGN  (22382)}",0.0135990750426692,0.495983935742972,0.027418378021252,9.23007809928238,247
"740","{LUNCH BAG RED RETROSPOT (20725),LUNCH BAG SPACEBOY DESIGN  (22382)} => {LUNCH BAG  BLACK SKULL. (20727)}",0.0135990750426692,0.54646017699115,0.0248857567582448,9.58971613013552,247
"741","{GREEN REGENCY TEACUP AND SAUCER (22697),PINK REGENCY TEACUP AND SAUCER (22698),ROSES REGENCY TEACUP AND SAUCER  (22699)} => {REGENCY CAKESTAND 3 TIER (22423)}",0.0119473655233166,0.591280653950954,0.0202059131200793,6.67875032195968,217
"742","{GREEN REGENCY TEACUP AND SAUCER (22697),PINK REGENCY TEACUP AND SAUCER (22698),REGENCY CAKESTAND 3 TIER (22423)} => {ROSES REGENCY TEACUP AND SAUCER  (22699)}",0.0119473655233166,0.864541832669323,0.0138193029785828,20.3402503973742,217
"743","{PINK REGENCY TEACUP AND SAUCER (22698),REGENCY CAKESTAND 3 TIER (22423),ROSES REGENCY TEACUP AND SAUCER  (22699)} => {GREEN REGENCY TEACUP AND SAUCER (22697)}",0.0119473655233166,0.904166666666667,0.0132136761548202,24.0444790141532,217
"744","{GREEN REGENCY TEACUP AND SAUCER (22697),REGENCY CAKESTAND 3 TIER (22423),ROSES REGENCY TEACUP AND SAUCER  (22699)} => {PINK REGENCY TEACUP AND SAUCER (22698)}",0.0119473655233166,0.728187919463087,0.0164069812255685,24.7216395910431,217
"745","{LUNCH BAG  BLACK SKULL. (20727),LUNCH BAG CARS BLUE (20728),LUNCH BAG PINK POLKADOT (22384)} => {LUNCH BAG RED RETROSPOT (20725)}",0.0102405990199857,0.723735408560311,0.0141496448824533,10.4576024070652,186
"746","{LUNCH BAG CARS BLUE (20728),LUNCH BAG PINK POLKADOT (22384),LUNCH BAG RED RETROSPOT (20725)} => {LUNCH BAG  BLACK SKULL. (20727)}",0.0102405990199857,0.688888888888889,0.0148653856741728,12.0891680085883,186
"747","{LUNCH BAG  BLACK SKULL. (20727),LUNCH BAG PINK POLKADOT (22384),LUNCH BAG RED RETROSPOT (20725)} => {LUNCH BAG CARS BLUE (20728)}",0.0102405990199857,0.624161073825503,0.0164069812255685,11.858407514532,186
"748","{LUNCH BAG  BLACK SKULL. (20727),LUNCH BAG CARS BLUE (20728),LUNCH BAG RED RETROSPOT (20725)} => {LUNCH BAG PINK POLKADOT (22384)}",0.0102405990199857,0.738095238095238,0.0138743599625612,14.6353971719692,186
